title,genre,budget,gross,ROI,segment
Gifted,Drama,7000000.0,43069254.0,5.152750571428571,Indie Hit
Phantom Thread,Drama,35000000.0,47756590.0,0.364474,Other
The Upside,Comedy,37500000.0,125856180.0,2.3561648,Other
Annabelle: Creation,Horror,15000000.0,306515884.0,19.434392266666666,Blockbuster
American Made,Action,50000000.0,134866593.0,1.69733186,Other
War for the Planet of the Apes,Action,150000000.0,490719763.0,2.271465086666667,Blockbuster
Geostorm,Action,120000000.0,221600160.0,0.846668,Other
The Circle,Drama,18000000.0,40656399.0,1.2586888333333333,Other
Cars 3,Animation,175000000.0,383930656.0,1.1938894628571428,Blockbuster
Rough Night,Comedy,20000000.0,47347283.0,1.36736415,Other
xXx: Return of Xander Cage,Action,85000000.0,346118277.0,3.0719797294117646,Blockbuster
The Mummy,Action,125000000.0,409231607.0,2.273852856,Blockbuster
CHIPS,Action,25000000.0,26800152.0,0.07200608,Other
Ferdinand,Animation,111000000.0,296069199.0,1.6672900810810811,Blockbuster
Only the Brave,Action,38000000.0,26351322.0,-0.3065441578947368,Failure
The Beguiled,Drama,10500000.0,27869129.0,1.654202761904762,Other
The Glass Castle,Biography,9000000.0,22088533.0,1.4542814444444445,Other
The Lego Batman Movie,Animation,80000000.0,311950384.0,2.8993798,Blockbuster
The Big Sick,Comedy,5000000.0,56411585.0,10.282317,Indie Hit
Thoroughbreds,Comedy,6000000.0,3187255.0,-0.4687908333333333,Other
The Foreigner,Action,35000000.0,145418070.0,3.154802,Other
Jigsaw,Crime,10000000.0,102952888.0,9.2952888,Indie Hit
The Snowman,Crime,35000000.0,43155261.0,0.23300745714285714,Other
The Disaster Artist,Biography,10000000.0,29820616.0,1.9820616,Other
47 Meters Down,Adventure,5300000.0,62198461.0,10.735558679245283,Indie Hit
The Post,Drama,50000000.0,180419231.0,2.60838462,Other
"Everything, Everything",Drama,10000000.0,61621140.0,5.162114,Indie Hit
A Ghost Story,Drama,100000.0,1951683.0,18.51683,Indie Hit
Power Rangers,Action,100000000.0,142337240.0,0.4233724,Other
All the Money in the World,Biography,50000000.0,56996304.0,0.13992608,Other
Suburbicon,Comedy,25000000.0,12751667.0,-0.48993332,Failure
It Comes at Night,Horror,5000000.0,19735344.0,2.9470688,Indie Hit
Despicable Me 3,Animation,80000000.0,1034800131.0,11.9350016375,Blockbuster
Going in Style,Comedy,25000000.0,84918541.0,2.39674164,Other
Downsizing,Drama,68000000.0,55003890.0,-0.19111926470588236,Failure
Before I Fall,Drama,5000000.0,16373843.0,2.2747686,Other
Wonder Wheel,Drama,25000000.0,15889124.0,-0.36443504,Failure
The Emoji Movie,Animation,50000000.0,217776646.0,3.35553292,Other
Unforgettable,Drama,12000000.0,17768012.0,0.48066766666666666,Other
Paddington 2,Animation,40000000.0,227978645.0,4.699466125,Other
Girls Trip,Adventure,19000000.0,140552359.0,6.397492578947368,Indie Hit
The Space Between Us,Drama,30000000.0,16080475.0,-0.46398416666666664,Failure
The Mountain Between Us,Action,35000000.0,62832209.0,0.7952059714285714,Other
T2 Trainspotting,Drama,18000000.0,41681746.0,1.3156525555555556,Other
The Hero,Drama,1200000.0,4101699.0,2.4180825,Other
Battle of the Sexes,Biography,25000000.0,18598607.0,-0.25605572,Failure
The Book of Henry,Crime,10000000.0,4596705.0,-0.5403295,Other
Daddy's Home 2,Comedy,69000000.0,180613824.0,1.617591652173913,Other
A Dog's Purpose,Adventure,22000000.0,205035819.0,8.319809954545455,Other
The Shack,Drama,20000000.0,96942115.0,3.84710575,Indie Hit
Flatliners,Drama,19000000.0,45158254.0,1.3767502105263159,Other
Rings,Drama,25000000.0,83080890.0,2.3232356,Other
The Lego Ninjago Movie,Animation,70000000.0,123081555.0,0.7583079285714286,Other
The House,Comedy,40000000.0,34184504.0,-0.1453874,Failure
The Zookeeper's Wife,Biography,20000000.0,26152835.0,0.30764175,Other
Detroit,Crime,34000000.0,23355100.0,-0.3130852941176471,Failure
All Eyez on Me,Biography,40000000.0,55668698.0,0.39171745,Other
Sleepless,Action,30000000.0,32917353.0,0.0972451,Other
Tulip Fever,Drama,25000000.0,9204549.0,-0.63181804,Failure
Stronger,Biography,30000000.0,8503658.0,-0.7165447333333334,Failure
Smurfs: The Lost Village,Animation,60000000.0,197183546.0,2.2863924333333334,Other
Snatched,Action,42000000.0,60845711.0,0.44870740476190474,Other
"Roman J. Israel, Esq.",Crime,22000000.0,13025860.0,-0.4079154545454545,Failure
Victoria & Abdul,Biography,21000000.0,66558465.0,2.1694507142857145,Other
Fist Fight,Comedy,22000000.0,41087017.0,0.8675916818181818,Other
How to Be a Latin Lover,Comedy,10000000.0,62547032.0,5.2547032,Indie Hit
Same Kind of Different as Me,Biography,15000000.0,6423605.0,-0.5717596666666667,Other
My Little Pony: The Movie,Animation,6500000.0,60330833.0,8.281666615384616,Indie Hit
Table 19,Comedy,5000000.0,5042014.0,0.0084028,Other
Father Figures,Comedy,25000000.0,25601244.0,0.02404976,Other
Kidnap,Action,21000000.0,34814102.0,0.657814380952381,Other
Diary of a Wimpy Kid: The Long Haul,Animation,22000000.0,40140972.0,0.8245896363636364,Other
Churchill,Biography,6400000.0,6724365.0,0.05068203125,Other
The Bookshop,Drama,5400000.0,12062146.0,1.2337307407407407,Other
A Bad Moms Christmas,Comedy,28000000.0,130560428.0,3.6628724285714287,Other
Captain Underpants: The First Epic Movie,Animation,38000000.0,125427681.0,2.300728447368421,Other
Wish Upon,Drama,12000000.0,23468586.0,0.9557155,Other
Marshall,Biography,12000000.0,10116816.0,-0.156932,Other
The Resurrection of Gavin Stone,Comedy,2000000.0,2308355.0,0.1541775,Other
The Bye Bye Man,Drama,7400000.0,29874280.0,3.037064864864865,Indie Hit
A Quiet Place,Drama,17000000.0,350320413.0,19.607083117647058,Blockbuster
Avengers: Infinity War,Action,321000000.0,2048359754.0,5.381183034267913,Blockbuster
Deadpool 2,Action,110000000.0,786470484.0,6.149731672727273,Blockbuster
Bohemian Rhapsody,Biography,52000000.0,911902649.0,16.536589403846154,Blockbuster
Black Panther,Action,200000000.0,1347597973.0,5.737989865,Blockbuster
Hereditary,Drama,10000000.0,80239658.0,7.0239658,Indie Hit
A Simple Favor,Comedy,20000000.0,97644617.0,3.88223085,Indie Hit
Aquaman,Action,160000000.0,1148485886.0,6.1780367875,Blockbuster
Ready Player One,Action,175000000.0,582893671.0,2.330820977142857,Blockbuster
Spider-Man: Into the Spider-Verse,Animation,90000000.0,375540831.0,3.1726759,Blockbuster
Mission: Impossible - Fallout,Action,178000000.0,791657398.0,3.447513471910112,Blockbuster
Venom,Action,100000000.0,856085151.0,7.56085151,Blockbuster
Green Book,Biography,23000000.0,321752656.0,12.989245913043478,Blockbuster
Crazy Rich Asians,Comedy,30000000.0,238539198.0,6.9513066,Other
Ant-Man and the Wasp,Action,162000000.0,622674139.0,2.843667524691358,Blockbuster
BlacKkKlansman,Biography,15000000.0,93413709.0,5.2275806,Indie Hit
The Predator,Action,88000000.0,160542134.0,0.8243424318181818,Other
White Boy Rick,Crime,29000000.0,25957482.0,-0.10491441379310344,Failure
Solo: A Star Wars Story,Action,275000000.0,392924807.0,0.42881748,Blockbuster
Midnight Sun,Drama,2800000.0,27365467.0,8.773381071428572,Indie Hit
Under the Silver Lake,Crime,8500000.0,2053469.0,-0.7584154117647058,Other
Den of Thieves,Action,30000000.0,80509622.0,1.6836540666666666,Other
Annihilation,Adventure,40000000.0,43070915.0,0.076772875,Other
Red Sparrow,Action,69000000.0,151572634.0,1.19670484057971,Other
A Star Is Born,Drama,36000000.0,436188866.0,11.116357388888888,Blockbuster
Mamma Mia! Here We Go Again,Comedy,75000000.0,395618157.0,4.27490876,Blockbuster
Death Wish,Action,30000000.0,49562710.0,0.6520903333333333,Other
Instant Family,Comedy,48000000.0,120556201.0,1.5115875208333334,Other
Jurassic World: Fallen Kingdom,Action,170000000.0,1310466296.0,6.708625270588235,Blockbuster
Eighth Grade,Comedy,2000000.0,14347433.0,6.1737165,Indie Hit
Ocean's Eight,Action,70000000.0,297718711.0,3.2531244428571426,Blockbuster
Suspiria,Fantasy,20000000.0,7942093.0,-0.60289535,Other
The Favourite,Biography,15000000.0,95918706.0,5.3945804,Indie Hit
The Meg,Action,130000000.0,530259473.0,3.078919023076923,Blockbuster
Mandy,Horror,6000000.0,1555203.0,-0.7407995,Other
Sicario: Day of the Soldado,Action,35000000.0,75837743.0,1.166792657142857,Other
Fifty Shades Freed,Drama,55000000.0,371987838.0,5.763415236363636,Blockbuster
Halloween,Crime,10000000.0,255614941.0,24.5614941,Indie Hit
Incredibles 2,Animation,200000000.0,1244639527.0,5.223197635,Blockbuster
The First Purge,Action,13000000.0,137056262.0,9.542789384615384,Indie Hit
Ophelia,Drama,12000000.0,242115.0,-0.97982375,Other
The Nun,Horror,22000000.0,365551694.0,15.615986090909091,Blockbuster
The Equalizer 2,Action,62000000.0,190400157.0,2.0709702741935483,Other
The Commuter,Action,30000000.0,119942387.0,2.9980795666666666,Other
Game Night,Action,37000000.0,117679066.0,2.180515297297297,Other
Tag,Action,28000000.0,78130625.0,1.7903794642857143,Other
The Hate U Give,Crime,23000000.0,34934009.0,0.5188699565217392,Other
Bad Times at the El Royale,Crime,32000000.0,31882724.0,-0.003664875,Failure
Fantastic Beasts: The Crimes of Grindelwald,Adventure,200000000.0,654855901.0,2.274279505,Blockbuster
Hunter Killer,Action,40000000.0,31676128.0,-0.2080968,Failure
The Mule,Crime,50000000.0,174804407.0,2.49608814,Other
Robin Hood,Action,100000000.0,86493046.0,-0.13506954,Failure
Beautiful Boy,Biography,25000000.0,16636604.0,-0.33453584,Failure
Capharnaüm,Drama,4000000.0,64417003.0,15.10425075,Indie Hit
Adrift,Action,35000000.0,59945012.0,0.7127146285714285,Other
"Love, Simon",Comedy,17000000.0,66316289.0,2.900958176470588,Indie Hit
Mary Poppins Returns,Comedy,130000000.0,349546142.0,1.688816476923077,Blockbuster
Bumblebee,Action,135000000.0,467989645.0,2.466589962962963,Blockbuster
Vice,Biography,60000000.0,76073488.0,0.2678914666666667,Other
Hotel Transylvania 3: Summer Vacation,Animation,80000000.0,528583774.0,5.607297175,Blockbuster
Mile 22,Action,50000000.0,66308758.0,0.32617516,Other
Peter Rabbit,Animation,50000000.0,351496066.0,6.02992132,Blockbuster
12 Strong,Action,35000000.0,67450815.0,0.9271661428571428,Other
The Spy Who Dumped Me,Action,40000000.0,75339459.0,0.883486475,Other
Upgrade,Action,5000000.0,16706680.0,2.341336,Other
Mary Queen of Scots,Biography,25000000.0,46712809.0,0.86851236,Other
Ralph Breaks the Internet,Animation,175000000.0,529323962.0,2.0247083542857145,Blockbuster
Overlord,Action,38000000.0,41657844.0,0.09625905263157895,Other
Tomb Raider,Action,94000000.0,274650803.0,1.9218170531914893,Blockbuster
The Girl in the Spider's Web,Action,43000000.0,35164920.0,-0.18221116279069768,Failure
Mortal Engines,Action,100000000.0,83869818.0,-0.16130182,Failure
Maze Runner: The Death Cure,Action,62000000.0,288175335.0,3.6479892741935482,Blockbuster
First Man,Biography,59000000.0,105713218.0,0.7917494576271187,Other
Creed II,Drama,50000000.0,214215889.0,3.28431778,Other
Rampage,Action,120000000.0,428028233.0,2.5669019416666665,Blockbuster
Mid90s,Comedy,10000000.0,9303022.0,-0.0696978,Other
Replicas,Drama,30000000.0,9330075.0,-0.6889975,Failure
Widows,Crime,42000000.0,75984700.0,0.8091595238095238,Other
Searching,Drama,880000.0,75462037.0,84.75231477272727,Indie Hit
Life Itself,Drama,10000000.0,7997774.0,-0.2002226,Other
Blockers,Comedy,21000000.0,94019120.0,3.4771009523809524,Other
The Strangers: Prey at Night,Horror,5000000.0,31039126.0,5.2078252,Indie Hit
Peppermint,Action,25000000.0,53918723.0,1.15674892,Other
Every Day,Drama,4900000.0,10421847.0,1.126907551020408,Other
Operation Finale,Biography,24000000.0,17612099.0,-0.26616254166666664,Failure
The Sisters Brothers,Crime,38000000.0,13143056.0,-0.6541301052631578,Failure
I Feel Pretty,Comedy,32000000.0,94539426.0,1.9543570625,Other
Hotel Artemis,Action,15000000.0,13313581.0,-0.11242793333333333,Other
Slender Man,Horror,10000000.0,51738549.0,4.1738549,Indie Hit
Book Club,Comedy,10000000.0,104438188.0,9.4438188,Indie Hit
Sorry to Bother You,Comedy,3200000.0,18170707.0,4.6783459375,Indie Hit
Pacific Rim: Uprising,Action,150000000.0,290930148.0,0.93953432,Blockbuster
Holmes & Watson,Comedy,42000000.0,40466970.0,-0.03650071428571429,Failure
The Darkest Minds,Action,34000000.0,41142379.0,0.2100699705882353,Other
Truth or Dare,Horror,3500000.0,95330710.0,26.237345714285713,Indie Hit
Alpha,Action,51000000.0,98203196.0,0.9255528627450981,Other
Overboard,Comedy,12000000.0,91244913.0,6.60374275,Indie Hit
Arctic,Adventure,2000000.0,4165776.0,1.082888,Other
A Wrinkle in Time,Adventure,100000000.0,132675864.0,0.32675864,Other
London Fields,Crime,8000000.0,487420.0,-0.9390725,Other
Andhadhun,Crime,4500000.0,62475342.0,12.883409333333333,Indie Hit
Life of the Party,Comedy,30000000.0,65859911.0,1.1953303666666666,Other
The House with a Clock in Its Walls,Comedy,42000000.0,131523093.0,2.1315022142857143,Other
Brian Banks,Biography,10000000.0,4376819.0,-0.5623181,Other
Gotti,Biography,10000000.0,6412349.0,-0.3587651,Other
Christopher Robin,Adventure,75000000.0,197744377.0,1.6365916933333333,Other
Destroyer,Action,9000000.0,5580940.0,-0.37989555555555554,Other
Insidious: The Last Key,Horror,10000000.0,167885588.0,15.7885588,Indie Hit
Can You Ever Forgive Me?,Biography,10000000.0,12442161.0,0.2442161,Other
Unsane,Drama,1500000.0,14293601.0,8.529067333333334,Indie Hit
Boy Erased,Biography,11000000.0,11853081.0,0.07755281818181818,Other
Johnny English Strikes Again,Action,25000000.0,158972499.0,5.35889996,Other
Skyscraper,Action,125000000.0,304868961.0,1.438951688,Blockbuster
Forever My Girl,Comedy,3500000.0,16376066.0,3.678876,Indie Hit
On the Basis of Sex,Biography,20000000.0,38755900.0,0.937795,Other
The Catcher Was a Spy,Biography,14000000.0,953953.0,-0.9318605,Other
Welcome to Marwen,Biography,39000000.0,13061491.0,-0.6650899743589743,Failure
Assassination Nation,Action,7000000.0,2584988.0,-0.630716,Other
Unfriended: Dark Web,Horror,1000000.0,16024987.0,15.024987,Indie Hit
The Nutcracker and the Four Realms,Adventure,120000000.0,173961069.0,0.449675575,Other
The Happytime Murders,Action,40000000.0,27506452.0,-0.3123387,Failure
Tully,Comedy,13000000.0,15636462.0,0.20280476923076923,Other
Night School,Comedy,29000000.0,103105878.0,2.555375103448276,Other
Smallfoot,Animation,80000000.0,214040103.0,1.6755012875,Other
Hell Fest,Horror,5500000.0,18160930.0,2.3019872727272728,Other
Second Act,Comedy,16000000.0,72294066.0,3.518379125,Indie Hit
Uncle Drew,Comedy,19000000.0,46664414.0,1.4560217894736842,Other
The Possession of Hannah Grace,Horror,7700000.0,43016528.0,4.5865620779220775,Indie Hit
If Beale Street Could Talk,Drama,12000000.0,20596567.0,0.7163805833333333,Other
The Grinch,Animation,75000000.0,512492755.0,5.833236733333333,Blockbuster
Winchester,Biography,3500000.0,44019588.0,11.577025142857142,Indie Hit
The 15:17 to Paris,Biography,30000000.0,57076286.0,0.9025428666666667,Other
Action Point,Comedy,19000000.0,5103663.0,-0.7313861578947368,Other
Super Troopers 2,Comedy,13500000.0,31626386.0,1.3426952592592594,Other
The Death & Life of John F. Donovan,Drama,35000000.0,3326364.0,-0.9049610285714286,Failure
Stan & Ollie,Biography,10000000.0,24420923.0,1.4420923,Other
SuperFly,Action,16000000.0,20780685.0,0.2987928125,Other
Early Man,Animation,50000000.0,54622814.0,0.09245628,Other
I Can Only Imagine,Biography,7000000.0,86086881.0,11.298125857142857,Indie Hit
Dragon Ball Super: Broly,Animation,8500000.0,115757940.0,12.618581176470588,Indie Hit
Kin,Action,30000000.0,10313019.0,-0.6562327,Failure
Goosebumps 2: Haunted Halloween,Animation,35000000.0,93320380.0,1.6662965714285713,Other
Nobody's Fool,Comedy,19000000.0,33705333.0,0.7739648947368422,Other
Midsommar,Drama,9000000.0,47967636.0,4.329737333333333,Indie Hit
Once Upon a Time... In Hollywood,Comedy,90000000.0,374565754.0,3.1618417111111112,Blockbuster
Avengers: Endgame,Action,356000000.0,2797501328.0,6.858149797752809,Blockbuster
Fighting with My Family,Biography,11000000.0,40811919.0,2.7101744545454545,Indie Hit
Little Women,Drama,40000000.0,216601214.0,4.41503035,Other
Escape Room,Action,9000000.0,155712077.0,16.30134188888889,Indie Hit
Joker,Crime,55000000.0,1074427370.0,18.53504309090909,Blockbuster
Yesterday,Comedy,26000000.0,153193369.0,4.892052653846154,Other
Parasite,Comedy,11400000.0,258908054.0,21.711232807017545,Indie Hit
John Wick: Chapter 3 - Parabellum,Action,75000000.0,327281779.0,3.3637570533333334,Blockbuster
Knives Out,Comedy,40000000.0,311539397.0,6.788484925,Blockbuster
Fast & Furious Presents: Hobbs & Shaw,Action,200000000.0,759056935.0,2.795284675,Blockbuster
Captain Marvel,Action,160000000.0,1128462972.0,6.052893575,Blockbuster
After,Drama,14000000.0,69756455.0,3.9826039285714288,Indie Hit
Spider-Man: Far from Home,Action,160000000.0,1131927996.0,6.074549975,Blockbuster
Jojo Rabbit,Comedy,14000000.0,90335025.0,5.4525017857142855,Indie Hit
Shazam!,Action,100000000.0,365971656.0,2.65971656,Blockbuster
It Chapter Two,Drama,79000000.0,473093228.0,4.988521873417722,Blockbuster
1917,Drama,95000000.0,384623579.0,3.048669252631579,Blockbuster
Star Wars: Episode IX - The Rise of Skywalker,Action,275000000.0,1078232589.0,2.920845778181818,Blockbuster
Ford v Ferrari,Action,97600000.0,225508210.0,1.3105349385245901,Other
The Irishman,Biography,159000000.0,968853.0,-0.9939065849056604,Failure
Jumanji: The Next Level,Action,125000000.0,800059707.0,5.400477656,Blockbuster
Alita: Battle Angel,Action,170000000.0,404980543.0,1.382238488235294,Blockbuster
Us,Horror,20000000.0,255184580.0,11.759229,Indie Hit
Ready or Not,Action,6000000.0,57615777.0,8.6026295,Indie Hit
Hellboy,Action,50000000.0,55065289.0,0.10130578,Other
Terminator: Dark Fate,Action,185000000.0,261119292.0,0.41145563243243244,Other
Downton Abbey,Drama,13000000.0,237860050.0,17.296926923076924,Indie Hit
Gemini Man,Action,138000000.0,173469516.0,0.2570254782608696,Other
Booksmart,Comedy,6000000.0,24959607.0,3.1599345,Indie Hit
Dora and the Lost City of Gold,Adventure,49000000.0,119682635.0,1.4425027551020408,Other
Glass,Drama,20000000.0,246999039.0,11.34995195,Indie Hit
The Best of Enemies,Biography,10000000.0,10209813.0,0.0209813,Other
The Lion King,Animation,260000000.0,1670727580.0,5.425875307692308,Blockbuster
Aladdin,Adventure,183000000.0,1050693953.0,4.741497010928962,Blockbuster
Marriage Story,Comedy,18600000.0,333686.0,-0.9820598924731183,Other
Godzilla: King of the Monsters,Action,170000000.0,386600138.0,1.2741184588235295,Blockbuster
Rocketman,Biography,40000000.0,195179299.0,3.879482475,Other
Hustlers,Comedy,20000000.0,157563598.0,6.8781799,Indie Hit
Toy Story 4,Animation,200000000.0,1073394593.0,4.366972965,Blockbuster
Zombieland: Double Tap,Action,42000000.0,122810399.0,1.924057119047619,Other
Long Shot,Comedy,40000000.0,53873809.0,0.346845225,Other
Angel Has Fallen,Action,40000000.0,146661977.0,2.666549425,Other
Men in Black: International,Action,110000000.0,253890701.0,1.3080972818181817,Other
